casenumber,counts,day,hour,lat,location,lon,minute,month,neighborhood,offense_cat,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
2018-00003107,0,9,18,41.8122001,38 Gilmore St,-71.42622359999999,10,1,,,Request for Assistance,2018-01-09 18:10:00,LPelaez,Not Used,No violations,2018
2018-00003098,0,9,18,41.8279378297773,903 Providence Pl,-71.419823538074,3,1,,,Request for Assistance,2018-01-09 18:03:00,Central Station,Not Used,No violations,2018
2018-00003071,0,9,17,41.8536621,939 Douglas Ave,-71.43751429999998,11,1,,,Missing Persons,2018-01-09 17:11:00,Central Station,Not Used,No violations,2018
2018-00003030,0,9,15,41.7918791,46 Carolina Ave,-71.39444240000002,30,1,,,Lost Article,2018-01-09 15:30:00,Central Station,Not Used,No violations,2018
2018-00003018,0,9,15,41.809354,43 Parkis Ave,-71.423236,1,1,,,Lost Article,2018-01-09 15:01:00,Central Station,Not Used,No violations,2018
2018-00003001,0,9,14,41.775368,1301 Elmwood Ave ,-71.42200600000002,28,1,,,Juvenile Matter,2018-01-09 14:28:00,Central Station,Not Used,No violations,2018
2018-00002999,0,9,14,41.8213394,99 Kenyon St,-71.4262773,22,1,,,Juvenile Matter,2018-01-09 14:22:01,MChasse,Not Used,No violations,2018
2018-00002982,0,9,13,41.8532731,736 Branch Ave,-71.4285921,24,1,,,Auto Towed,2018-01-09 13:24:06,EChin,Not Used,Parking or MV Violation,2018
2018-00002967,0,9,12,41.7901187,89 Verndale Ave,-71.4094405,37,1,,,Lost Article,2018-01-09 12:37:00,Central Station,Not Used,No violations,2018
2018-00002979,0,9,12,41.8373846016098,30 Abbottsford Ct,-71.3970940096352,36,1,,,Article Found,2018-01-09 12:36:00,DHull,Not Used,No violations,2018
2018-00002963,0,9,12,,119 Donte St ,,22,1,,,Houese Fire,2018-01-09 12:22:06,EPedchenko,Not Used,No violations,2018
2018-00002940,0,9,11,41.820783,101 Friendship St,-71.41071600000002,49,1,,,Missing Persons,2018-01-09 11:49:00,Central Station,Not Used,No violations,2018
2018-00002936,0,9,11,41.7803867,44 Hamlin St,-71.419516,40,1,,,Lost Article,2018-01-09 11:40:00,Central Station,Not Used,No violations,2018
2018-00002893,0,9,9,41.8072232373454,50 Waverly St,-71.43081336737279,14,1,,,Juvenile Matter,2018-01-09 09:14:04,TGomes,Not Used,No violations,2018
2018-00002870,0,9,7,41.81319600000001,20 Pocasset Ave,-71.448392,55,1,,,Lost Article,2018-01-09 07:55:00,Central Station,Not Used,No violations,2018
2018-00002869,0,9,7,41.810146,112 Superior St,-71.43217659999998,35,1,,,Missing Persons,2018-01-09 07:35:10,JDalton,Not Used,No violations,2018
2018-00002863,0,9,7,41.8532695,216 Summit Ave,-71.396703,9,1,,,Building Fire,2018-01-09 07:09:46,WHutchinson,Not Used,No violations,2018
2018-00002840,0,9,1,41.789063,860 Elmwood Ave,-71.42072209999998,48,1,,,Auto Towed,2018-01-09 01:48:00,CBrown,Not Used,Parking or MV Violation,2018
2018-00002811,0,8,23,41.821250899999995,136 Knight St,-71.43037629999998,24,1,,,Missing Persons,2018-01-08 23:24:00,Central Station,Not Used,No violations,2018
2018-00002768,0,8,20,41.8082854,58 Dartmouth Ave,-71.4228703,29,1,,,Missing Persons,2018-01-08 20:29:00,Central Station,Not Used,No violations,2018
2018-00002718,0,8,17,41.846159399723,24 Tappan St,-71.42720299674359,49,1,,,Missing Persons,2018-01-08 17:49:00,Central Station,Not Used,No violations,2018
2018-00002702,0,8,17,41.80188070000001,40 Grand St,-71.4323261,18,1,,,Lost Article,2018-01-08 17:18:00,Central Station,Not Used,No violations,2018
2018-00002687,0,8,16,41.8536621,939 Douglas Ave,-71.43751429999998,38,1,,,Missing Persons,2018-01-08 16:38:00,Central Station,Not Used,No violations,2018
2018-00002679,0,8,16,41.8078951,245 Webster Ave,-71.4483705,17,1,,,Lost Article,2018-01-08 16:17:00,Central Station,Not Used,No violations,2018
2018-00002670,0,8,15,41.8325933,30 Parkside Rd,-71.3807171,50,1,,,Lost Article,2018-01-08 15:50:00,Central Station,Not Used,No violations,2018
2018-00002663,0,8,15,41.8318032,34 Carleton St,-71.4477442,37,1,,,Lost Article,2018-01-08 15:37:00,Central Station,Not Used,No violations,2018
2018-00002649,0,8,15,41.821250899999995,136 Knight St,-71.43037629999998,10,1,,,Missing Persons,2018-01-08 15:10:00,Central Station,Not Used,No violations,2018
2018-00002647,0,8,15,41.8054734,265 Elmwood Ave,-71.425505,6,1,,,Lost Article,2018-01-08 15:06:00,Central Station,Not Used,No violations,2018
2018-00002633,0,8,14,41.8391466,17 Malbone St,-71.4280985,10,1,,,Juvenile Matter,2018-01-08 14:10:25,WMann,Not Used,No violations,2018
2018-00002602,0,8,12,41.7991096,49 Pavilion Ave,-71.4033448,12,1,,,Assistance Rendered,2018-01-08 12:12:00,ITavarez,Not Used,No violations,2018
2018-00002550,0,8,9,41.8515605,331 Hawkins St,-71.4184454,52,1,,,Shots Fired,2018-01-08 09:52:00,GVargas,Not Used,No violations,2018
2018-00002551,0,8,9,41.836860200000004,60 Camden Ave,-71.4263948,51,1,,,Juvenile Matter,2018-01-08 09:51:42,EPedchenko,Not Used,No violations,2018
2018-00002480,0,8,2,41.836934,200 Charles St,-71.413257,26,1,,,Auto Towed,2018-01-08 02:26:36,JBibeault,Not Used,Parking or MV Violation,2018
2018-00002460,0,8,0,41.821250899999995,136 Knight St,-71.43037629999998,33,1,,,Missing Persons,2018-01-08 00:33:00,Central Station,Not Used,No violations,2018
2018-00002441,0,7,22,41.850541,168 Cumberland St,-71.43634,41,1,,,Juvenile Matter,2018-01-07 22:41:00,MRudolph,Not Used,No violations,2018
2018-00002439,0,7,22,,114 Calverley St,,16,1,,,Threats,2018-01-07 22:16:00,GVargas,Not Used,No violations,2018
2018-00002422,0,7,21,41.819408,62 Vernon St,-71.425967,28,1,,,Motor Vehicle Violation,2018-01-07 21:28:00,CVieira,Not Used,No violations,2018
2018-00002381,0,7,18,41.8536621,939 Douglas Ave,-71.43751429999998,44,1,,,Missing Persons,2018-01-07 18:44:00,Central Station,Not Used,No violations,2018
2018-00002330,0,7,15,41.8193119183673,344 Washington St,-71.4201608979592,6,1,,,Lost Article,2018-01-07 15:06:00,Central Station,Not Used,No violations,2018
2018-00002311,0,7,14,41.8386495599331,649 N  Main St,-71.4095623012314,7,1,,,Medical Aid,2018-01-07 14:07:26,WMann,Not Used,No violations,2018
2018-00002255,0,7,10,41.827235200000004,163 Carleton St,-71.4473811,35,1,,,Property Damage,2018-01-07 10:35:00,JAndrade,Not Used,No violations,2018
2018-00002253,0,7,10,41.8151058,40 Gifford St,-71.4489059,31,1,,,Houese Fire,2018-01-07 10:31:11,LSalinaro,Not Used,No violations,2018
2018-00002204,0,7,3,41.7915433265306,1277 Broad St,-71.4065474897959,59,1,,,Animal Bite,2018-01-07 03:59:45,LTaveras,Not Used,No violations,2018
2018-00002175,0,7,2,41.8071876,245 Allens Ave,-71.4039146,10,1,,,Request for Assistance,2018-01-07 02:10:00,Central Station,Not Used,No violations,2018
2018-00002124,0,6,23,41.821250899999995,136 Knight St,-71.43037629999998,7,1,,,Missing Persons,2018-01-06 23:07:00,Central Station,Not Used,No violations,2018
2018-00002122,0,6,23,41.821250899999995,136 Knight St,-71.43037629999998,4,1,,,Missing Persons,2018-01-06 23:04:00,Central Station,Not Used,No violations,2018
2018-00002091,0,6,20,41.82031677923421,66 Ring St,-71.43298655617691,48,1,,,Medical Aid,2018-01-06 20:48:00,MRudolph,Not Used,No violations,2018
2018-00002088,0,6,20,41.80680770000001,627 Cranston St,-71.43639759999998,35,1,,,Medical Aid,2018-01-06 20:35:00,LPelaez,Not Used,No violations,2018
2018-00002054,0,6,18,41.821250899999995,136 Knight St,-71.43037629999998,57,1,,,Missing Persons,2018-01-06 18:57:00,Central Station,Not Used,No violations,2018
2018-00002045,0,6,18,41.812448198615606,260 Quarry Street ,-71.3794336830107,30,1,,,Request for Assistance,2018-01-06 18:30:00,Central Station,Not Used,No violations,2018
2018-00002024,0,6,17,41.8536621,939 Douglas Ave,-71.43751429999998,35,1,,,Missing Persons,2018-01-06 17:35:00,Central Station,Not Used,No violations,2018
2018-00001945,0,6,14,41.78603,30 Verndale Ave,-71.406441,8,1,,,Lost Article,2018-01-06 14:08:00,ITavarez,Not Used,No violations,2018
2018-00001923,0,6,12,41.8080193,109 Wesleyan Ave,-71.4220652,45,1,,,Houese Fire,2018-01-06 12:45:26,KWigginton,Not Used,No violations,2018
2018-00001863,0,6,8,,Delaine S At Appleton St ,,52,1,,,Auto Towed,2018-01-06 08:52:47,LSalinaro,Not Used,Parking or MV Violation,2018
2018-00001860,0,6,8,41.83905466666671,13 Malbone St,-71.4282376666667,42,1,,,Request for Assistance,2018-01-06 08:42:00,EPedchenko,Not Used,No violations,2018
2018-00001800,0,6,3,41.846656599999996,29 Sandringham Ave,-71.4363073,17,1,,,Request for Assistance,2018-01-06 03:17:00,TCalandra,Not Used,No violations,2018
2018-00001781,0,6,2,41.842371,361 Charles St,-71.417815,13,1,,,Property Damage,2018-01-06 02:13:00,PHourahan,Not Used,No violations,2018
2018-00001753,0,6,0,41.821250899999995,136 Knight St,-71.43037629999998,41,1,,,Missing Persons,2018-01-06 00:41:00,Central Station,Not Used,No violations,2018
2018-00001740,0,5,23,41.842723,48 June ,-71.4242598571429,36,1,,,Missing Persons,2018-01-05 23:36:00,EChabot,Not Used,No violations,2018
2018-00001728,0,5,23,41.8536621,939 Douglas Ave,-71.43751429999998,11,1,,,Missing Persons,2018-01-05 23:11:00,Central Station,Not Used,No violations,2018
2018-00001647,0,5,18,41.809881,485 Cranston St,-71.4333359,52,1,,,Medical Aid,2018-01-05 18:52:00,LPelaez,Not Used,No violations,2018
2018-00001557,0,5,15,41.8095167,496 Cranston St,-71.43320250000002,56,1,,,Request for Assistance,2018-01-05 15:56:00,LPelaez,Not Used,No violations,2018
2018-00001553,0,5,15,41.846159399723,24 Tappan St,-71.42720299674359,51,1,,,Missing Persons,2018-01-05 15:51:00,Central Station,Not Used,No violations,2018
2018-00001450,0,5,10,41.8410395,62 Clarendon Ave,-71.38672240000002,38,1,,,Alarm-Residental,2018-01-05 10:38:00,WMann,Not Used,No violations,2018
2018-00001441,0,5,10,41.806442600000004,128 Prudence Ave,-71.459202,1,1,,,Property Damage,2018-01-05 10:01:59,JKane,Not Used,No violations,2018
2018-00001427,0,5,9,,Oak St At Service 1 Rd,,9,1,,,Auto Towed,2018-01-05 09:09:38,JDalton,Not Used,Parking or MV Violation,2018
2018-00001422,0,5,8,41.8122591,50 Pocasset Ave,-71.4493035,48,1,,,Disturbance,2018-01-05 08:48:41,LSalinaro,Not Used,No violations,2018
2018-00001412,0,5,8,,Chalkstone Ave At Academy Ave,,14,1,,,Disturbance,2018-01-05 08:14:00,JAndrade,Not Used,No violations,2018
2018-00001240,0,4,16,41.8156741592456,159 Bridgham St,-71.42768245026551,4,1,,,Juvenile Matter,2018-01-04 16:04:00,LPelaez,Not Used,No violations,2018
2018-00001230,0,4,15,41.8079597,570 Cranston St,-71.43455379999997,47,1,,,Medical Aid,2018-01-04 15:47:00,LPelaez,Not Used,No violations,2018
2018-00001193,0,4,13,,Roger Williams Ave At Elmwood Ave,,39,1,,,Assistance Rendered,2018-01-04 13:39:23,EChin,Not Used,No violations,2018
2018-00001139,0,4,10,41.8199945,325 Washington St,-71.4207328,28,1,,,Auto Towed,2018-01-04 10:28:00,FFurtado,Not Used,Parking or MV Violation,2018
2018-00001059,0,4,0,41.835095,17 Frederick St,-71.4286834,9,1,,,Article Found,2018-01-04 00:09:00,RMalloy,Not Used,No violations,2018
2018-00001034,0,3,22,,Bancroft St At Magnolia St,,42,1,,,Auto Towed,2018-01-03 22:42:00,CBrown,Not Used,Parking or MV Violation,2018
2018-00000953,0,3,18,41.821250899999995,136 Knight St,-71.43037629999998,19,1,,,Missing Persons,2018-01-03 18:19:00,Central Station,Not Used,No violations,2018
2018-00000931,0,3,17,41.842723,48 June St,-71.4242598571429,9,1,,,Missing Persons,2018-01-03 17:09:00,KMelfi,Not Used,No violations,2018
2018-00000920,0,3,16,41.8536621,939 Douglas Ave,-71.43751429999998,49,1,,,Missing Persons,2018-01-03 16:49:00,Central Station,Not Used,No violations,2018
2018-00000911,0,3,16,41.8324412009292,131 W  Park St,-71.4223985241755,34,1,,,Fraud,2018-01-03 16:34:00,Central Station,Not Used,No violations,2018
2018-00000908,0,3,16,,Elmwood Ave At Peace St,,28,1,,,Juvenile Matter,2018-01-03 16:28:00,Central Station,Not Used,No violations,2018
2018-00000898,0,3,16,41.791536540816296,1284 Broad St,-71.40653906122448,9,1,,,Lost Article,2018-01-03 16:09:00,Central Station,Not Used,No violations,2018
2018-00000899,0,3,16,41.8052758095238,188 Princeton Ave,-71.424862984127,3,1,,,Juvenile Matter,2018-01-03 16:03:00,LPelaez,Not Used,No violations,2018
2018-00000886,0,3,15,41.7976797229378,111 Adelaide Ave,-71.4195032005816,31,1,,,Lost Article,2018-01-03 15:31:00,Central Station,Not Used,No violations,2018
2018-00000877,0,3,15,41.8309226086957,44 Regent Ave,-71.4353906956522,2,1,,,Request for Assistance,2018-01-03 15:02:00,Central Station,Not Used,No violations,2018
2018-00000848,0,3,13,41.821250899999995,136 Knight St,-71.43037629999998,14,1,,,Missing Persons,2018-01-03 13:14:20,JDalton,Not Used,No violations,2018
2018-00000818,0,3,11,41.833700799999995,18 Winsor St,-71.420237,54,1,,,Request for Assistance,2018-01-03 11:54:00,WDickie,Not Used,No violations,2018
2018-00000681,0,2,23,41.8193119183673,344 Washington St,-71.4201608979592,1,1,,,Dispersals,2018-01-02 23:01:00,MMena-Torres,Not Used,No violations,2018
2018-00000670,0,2,22,41.821250899999995,136 Knight St,-71.43037629999998,21,1,,,Missing Persons,2018-01-02 22:21:00,Central Station,Not Used,No violations,2018
2018-00000667,0,2,22,41.821250899999995,136 Knight St,-71.43037629999998,10,1,,,Missing Persons,2018-01-02 22:10:00,Central Station,Not Used,No violations,2018
2018-00000640,0,2,19,41.839135,188 Fruit Hill Ave,-71.4688878,46,1,,,Disorderly Conduct,2018-01-02 19:46:46,MGammino,Not Used,No violations,2018
2018-00000599,0,2,17,41.80828320000001,64 Dartmouth Ave,-71.4230918,52,1,,,Missing Persons,2018-01-02 17:52:00,Central Station,Not Used,No violations,2018
2018-00000598,0,2,17,,Prairie Ave At Oxford St,,51,1,,,Motor Vehicle Violation,2018-01-02 17:51:00,RFoley,Not Used,No violations,2018
2018-00000589,0,2,17,41.823625545454505,59 Salmon St,-71.4555453636364,30,1,,,Request for Assistance,2018-01-02 17:30:00,Central Station,Not Used,No violations,2018
2018-00000541,0,2,15,41.8536621,939 Douglas Ave,-71.43751429999998,44,1,,,Missing Persons,2018-01-02 15:44:00,Central Station,Not Used,No violations,2018
2018-00000539,0,2,15,41.8236164,Atwells Avenue ,-71.4272333,34,1,,,Lost Article,2018-01-02 15:34:00,Central Station,Not Used,No violations,2018
2018-00000377,0,2,2,41.820728700000004,254 Washington St,-71.4175483,19,1,,,Property Damage,2018-01-02 02:19:31,AGroot,Not Used,No violations,2018
2018-00000348,0,1,22,41.81639600000001,2 Harkness St,-71.43409,20,1,,,D.O.A.,2018-01-01 22:20:00,AFrancis,Not Used,No violations,2018
2018-00000339,0,1,21,41.836975,188 Douglas Ave,-71.4223542,37,1,,,Property Damage,2018-01-01 21:37:00,CBrown,Not Used,No violations,2018
2018-00000281,0,1,17,,Depasqule Square ,,4,1,,,Article Found,2018-01-01 17:04:00,Central Station,Not Used,No violations,2018
2018-00000267,0,1,16,41.8364775,94 Rowley St,-71.4648806,33,1,,,Disturbance,2018-01-01 16:33:01,MGammino,Not Used,No violations,2018
2018-00000244,0,1,14,41.7882725507083,66 Homer St,-71.4053021287663,36,1,,,Threats,2018-01-01 14:36:00,JButen,Not Used,No violations,2018
2018-00000241,0,1,14,41.8201208632008,7 E  Transit St,-71.40270830551951,32,1,,,Alarm-Residental,2018-01-01 14:32:00,MCastillo,Not Used,No violations,2018
2018-00000220,0,1,13,41.8275846,141 Hendrick St,-71.4495022,30,1,,,Request for Assistance,2018-01-01 13:30:00,JAndrade,Not Used,No violations,2018
2018-00000126,0,1,5,41.8199945,325 Washington St,-71.4207328,13,1,,,Found Property,2018-01-01 05:13:00,,Not Used,No violations,2018
2018-00000078,0,1,2,,Pocassetat Sophia ,,58,1,,,Request for Assistance,2018-01-01 02:58:00,KBarth-Cafaro,Not Used,No violations,2018
2018-00000011,0,1,0,41.8367071,380 Hope St,-71.40139090000002,30,1,,,Missing Persons,2018-01-01 00:30:00,Central Station,Not Used,No violations,2018
2018-00000002,0,1,0,41.8227752835857,21 Atwells Ave,-71.41872465320841,3,1,,,Auto Towed,2018-01-01 00:03:31,ADaCruz,Not Used,Parking or MV Violation,2018
2017-00136765,0,31,20,41.7865694,111 Sinclair Ave,-71.427536,6,12,,,Medical Aid,2017-12-31 20:06:56,AMoore,Not Used,No violations,2017
2017-00136752,0,31,19,41.8367071,380 Hope St,-71.40139090000002,41,12,,,Missing Persons,2017-12-31 19:41:00,Central Station,Not Used,No violations,2017
2017-00136726,0,31,18,41.8536621,939 Douglas Ave,-71.43751429999998,47,12,,,Missing Persons,2017-12-31 18:47:00,Central Station,Not Used,No violations,2017
2017-00136605,0,31,9,41.8187478,116 Chestnut St,-71.41090129999998,57,12,,,Article Found,2017-12-31 09:57:13,TRose,Not Used,No violations,2017
2017-00136587,0,31,7,41.837694,34 Stephen Hopkins Ct,-71.40731833333331,13,12,,,Threats,2017-12-31 07:13:23,WMann,Not Used,No violations,2017
2017-00136502,0,30,23,41.8234645714286,58 Salmon St,-71.4554944285714,44,12,,,Request for Assistance,2017-12-30 23:44:00,Central Station,Not Used,No violations,2017
2017-00136501,0,30,23,41.821250899999995,136 Knight St,-71.43037629999998,37,12,,,Missing Persons,2017-12-30 23:37:00,Central Station,Not Used,No violations,2017
2017-00136484,0,30,22,41.83474275,62 Huber Ave,-71.4665485,10,12,,,Request for Assistance,2017-12-30 22:10:00,PHourahan,Not Used,No violations,2017
2017-00136506,0,30,21,41.8335441,47 Felix St,-71.4278345,27,12,,,"Assault,Simple",2017-12-30 21:27:00,Central Station,Not Used,No violations,2017
2017-00136448,0,30,20,41.8536621,939 Douglas Ave,-71.43751429999998,7,12,,,Missing Persons,2017-12-30 20:07:00,Central Station,Not Used,No violations,2017
2017-00136434,0,30,19,41.846159399723,24 Tappan St,-71.42720299674359,5,12,,,Missing Persons,2017-12-30 19:05:00,Central Station,Not Used,No violations,2017
2017-00136428,0,30,18,41.8536621,939 Douglas Ave,-71.43751429999998,37,12,,,Missing Persons,2017-12-30 18:37:00,Central Station,Not Used,No violations,2017
2017-00136429,0,30,18,41.8323617,33 Raymond St,-71.42887640000002,36,12,,,D.O.A.,2017-12-30 18:36:00,EBreault,Not Used,No violations,2017
2017-00136422,0,30,18,41.846159399723,24 Tappan St,-71.42720299674359,15,12,,,Missing Persons,2017-12-30 18:15:00,Central Station,Not Used,No violations,2017
2017-00136415,0,30,17,41.835144,72 Miller Ave,-71.345219,45,12,,,Lost Article,2017-12-30 17:45:00,Central Station,Not Used,No violations,2017
2017-00136390,0,30,16,41.80520860579671,160 Benedict St,-71.4369329831679,14,12,,,Request for Assistance,2017-12-30 16:14:00,LPelaez,Not Used,No violations,2017
2017-00136379,0,30,15,41.8028133116821,142 Burnett St,-71.4288991432834,53,12,,,Request for Assistance,2017-12-30 15:53:00,AFrancis,Not Used,No violations,2017
2017-00136346,0,30,13,41.805698,55 Glenham St ,-71.417171,32,12,,,Auto Towed,2017-12-30 13:32:22,ITavarez,Not Used,Parking or MV Violation,2017
