location,lat,lon,neighborhood,city
216 Hanover St,41.809205,-71.43296500000001,West End Providence,Providence
368 Hawkins St,41.852141,-71.4178419,Charles,Providence
Service Road ,41.8159483,-71.4408195,Olneyville,Providence
Webster Ave At Magnolia St,41.8119098,-71.4499342,Silver Lake,Providence
N  Main St At Cemetery St,41.8490626,-71.4037506,,Providence
Potters Avenue ,41.8021016,-71.42182729999999,,Providence
1397 Chalkstone Ave,41.8323202,-71.45541089999999,Mount Pleasant,Providence
6 Hawthorne Rd ,41.8006712,-71.4270422,West End Providence,Providence
130 Morris Ave,41.8366506,-71.3982236,Blackstone,Providence
124 Dodge St,41.814141,-71.424973,West End Providence,Providence
177 Georgia Ave,41.7918433,-71.3999462,Washington Park,Providence
44 Washington St,41.823853,-71.413405,Downtown Providence,Providence
20 Luongo Memorial Sq,,,,
265 Melrose St,41.7926436,-71.419868,Elmwood,Providence
71 Glenham St,41.8055611,-71.41792749999999,Upper South Providence,Providence
71 Updike St,41.8044439,-71.4225898,Elmwood,Providence
117 Ontario St,41.799266,-71.42197399999999,Elmwood,Providence
415 Smithfield Ave,41.858232,-71.46088999999999,,North Providence
54 Homer St,41.7880462,-71.4058861,Washington Park,Providence
25 Melissa St,41.8197098,-71.4601534,Hartford,Providence
Po Box 8174 ,,,,
60 Sherwood St,41.8505917,-71.43121599999999,Wanskuck,Providence
134 Stansbury St,41.852813,-71.43009599999999,Wanskuck,Providence
Appleton St At Julian St,41.820873,-71.44519,Olneyville,Providence
Elmwood Ave At Lexington Ave,41.7971966,-71.4257154,Elmwood,Providence
501 Hartford Ave,41.8190472,-71.4604669,Hartford,Providence
Putnam St At Atwells Ave,41.8247997,-71.4435191,Mount Pleasant,Providence
124 Harold St,41.8303436,-71.4390135,Valley,Providence
32 Donelson St,41.8417725,-71.42650259999999,Wanskuck,Providence
6 Fowler St,41.8261259,-71.4531502,Mount Pleasant,Providence
177 Atwells Ave,41.8235326,-71.4238505,Ward 13,Providence
289 Chad Brown St,41.8409713,-71.42208769999999,Wanskuck,Providence
75 Baker St,41.7935653,-71.40060199999999,Washington Park,Providence
405 Benefit St,41.8202895,-71.401431,Fox Point,Providence
Washington Pl At N Main St,41.826949,-71.4087253,Downtown Providence,Providence
25 Brockton St,41.854061,-71.41318199999999,Charles,Providence
61 Woodman St,41.8085545,-71.42701009999999,West End Providence,Providence
Tobey St At Westminster St,41.8162029,-71.4346637,West End,Providence
7 Marshall St,41.8188003,-71.43234269999999,Ward 13,Providence
832 Douglas Ave,41.8513433,-71.43533839999999,Wanskuck,Providence
1125 N  Main St,41.851396,-71.4018324,Hope,Providence
178 Rhodes St,41.8084599,-71.4062481,Upper South Providence,Providence
76 Adelaide Ave,41.797881,-71.41799259999999,Elmwood,Providence
123 Wood St,41.812706,-71.436835,West End Providence,Providence
947 Atwells Ave,41.8252869,-71.4489064,Mount Pleasant,Providence
26 Wallace St,41.81039699999999,-71.444288,Silver Lake,Providence
60 Leo Ave,41.8599261,-71.4229557,,Providence
248 New York Ave,41.7907302,-71.39734949999999,Washington Park,Providence
155 Westminster St,41.823989,-71.4114615,Ward 13,Providence
138 Mercy St,41.8092309,-71.45636189999999,Silver Lake,Providence
12 Wealth Ave,41.8273984,-71.44315399999999,Valley,Providence
Westminster St At Cranston St,41.817219,-71.42230959999999,Federal Hill,Providence
Pitman St At Cold Spring St,41.8268123,-71.38499089999999,Wayland,Providence
Elmwood Ave At Spooner St,41.7780913,-71.4209261,South Elmwood,Providence
Pleasant St At Western St,41.8395855,-71.4052713,Mount Hope,Providence
17 Rockingham St,41.82648289999999,-71.4441906,Mount Pleasant,Providence
194 Ohio Ave,41.78949,-71.39756,Washington Park,Providence
384 Niagara St,41.7927455,-71.4140036,Elmwood,Providence
166 Whitehall St,41.8083674,-71.44392049999999,Silver Lake,Providence
333 Orms St,41.833668,-71.42344849999999,Smith Hill,Providence
750 Academy Ave,41.8456204,-71.4455902,Elmhurst,Providence
109 Gesler St,41.822394,-71.434444,Ward 13,Providence
20 Whitehall St,41.812281,-71.4457453,Silver Lake,Providence
34 Anchor St,41.8480125,-71.42754769999999,Wanskuck,Providence
345 Plainfield St,41.8138689,-71.4494398,Silver Lake,Providence
Hayward St At Portland St,41.8136836,-71.4204254,Upper South Providence,Providence
21 Barry Rd,41.818375,-71.450585,Hartford,Providence
32 Hawkins St,41.84667839999999,-71.42787229999999,Wanskuck,Providence
51 Greeley St,41.85272399999999,-71.422203,Charles,Providence
1 Canal Street ,41.828699,-71.4107843,,Providence
94 Providence Pl,41.8289942,-71.4157034,Downtown Providence,Providence
20 Cemetery St,41.8509211,-71.4040606,Hope,Providence
41 Ring St,41.8205884,-71.4323711,Ward 13,Providence
111 Sterling Ave,41.8111883,-71.4478018,Silver Lake,Providence
738 Potters Ave,41.8036278,-71.4340182,West End Providence,Providence
260 Atwells Ave,41.82350650000001,-71.4264706,Ward 13,Providence
157 Porter St,41.79327929999999,-71.4068602,Washington Park,Providence
85 Hamilton St,41.8006812,-71.42216719999999,Elmwood,Providence
15 Clarkson St,41.84309030000001,-71.4199945,Wanskuck,Providence
Chester Ave At Taylor St,41.8068049,-71.4177661,Upper South Providence,Providence
51 Prospect St,41.8279419,-71.4045635,College Hill,Providence
121 Sinclair Ave,41.7865434,-71.42791869999999,Reservoir,Cranston
72 Goddard St,41.8345144,-71.4206331,Smith Hill,Providence
55 Pine St,41.8230949,-71.4096608,Downtown Providence,Providence
122 Bath St,41.833518,-71.4256923,Smith Hill,Providence
Washington St At Service 7 Rd,41.819637,-71.419792,Ward 13,Providence
2 Ernest St,41.7927589,-71.390818,Washington Park,Providence
Cranston Statbenedict St ,41.8053389,-71.4370163,West End Providence,Providence
270 Weybosset St,41.8206289,-71.4129959,Downtown Providence,Providence
160 Wayland Ave,41.82841639999999,-71.3885877,Wayland,Providence
Harrison St At Powhatan St,41.8162083,-71.430073,Ward 13,Providence
344 Broad St,41.81378160000001,-71.42125659999999,West End Providence,Providence
1309 Eddy St ,41.789582,-71.4032162,Washington Park,Providence
41 Geneva St,41.8310435,-71.44099849999999,Valley,Providence
83 Hendrick St,41.8278022,-71.44697169999999,Mount Pleasant,Providence
456 Branch Ave ,41.8502553,-71.42054019999999,Charles,Providence
14 Imperial Pl,41.8173679,-71.4112885,Jewelry District,Providence
19 William Ellery Pl,41.837488,-71.40664699999999,Mount Hope,Providence
25 Rhode Island Ave,41.8302404,-71.3829708,Wayland,Providence
120 Porter St,41.793689,-71.40533599999999,Washington Park,Providence
24 Dale St,41.82441,-71.4314337,Ward 13,Providence
27 Lisbon St,41.8320026,-71.4350271,Valley,Providence
40 Providence Pl,41.827257,-71.416308,Downtown Providence,Providence
95 Hathaway St,41.777876,-71.423346,South Elmwood,Providence
193 Chatham St,41.851524,-71.414647,Charles,Providence
90 Penn St,41.8210615,-71.4326907,Ward 13,Providence
272 Waverly St,41.809731,-71.4388424,West End Providence,Providence
212 Waldo St,41.8068424,-71.4377054,West End Providence,Providence
Ontario St At Elmwood Ave,41.7978373,-71.4261554,Elmwood,Providence
669 Union Ave,41.8080159,-71.4606752,Silver Lake,Providence
100 Radcliffe Ave,41.839718,-71.431223,Elmhurst,Providence
458 Wickenden St,41.8203713,-71.394142,Fox Point,Providence
68 E  Transit St,41.8219402,-71.3905455,Fox Point,Providence
181 Melrose St,41.7949682,-71.4212395,Elmwood,Providence
115 Parnell St,41.8285515,-71.4537359,Mount Pleasant,Providence
43 Providence Pl,41.828411,-71.4156604,Downtown Providence,Providence
17 Thackery St,41.7929389,-71.4207,Elmwood,Providence
134 Atlantic Ave,41.79770800000001,-71.42106199999999,Elmwood,Providence
99 Melrose St,41.7982074,-71.4230949,Elmwood,Providence
102 Ruggles St,41.837548,-71.42848699999999,Smith Hill,Providence
406 Academy Ave,41.835986,-71.444822,Mount Pleasant,Providence
174 Silver Spring St,41.8482895,-71.4146066,Charles,Providence
59 Mitchell St,41.801084,-71.420901,Elmwood,Providence
10 Holden St,41.8290675,-71.41973949999999,Smith Hill,Providence
Smith St At Chalkstone Ave,41.83522139999999,-71.4256425,Smith Hill,Providence
31 Nellie St,41.857987,-71.41176999999999,Charles,Providence
101 Grandview St,41.844183,-71.403397,Mount Hope,Providence
256 Weybosset St,41.8208019,-71.4127414,Downtown Providence,Providence
186 Laurel Hill Ave,41.81226520000001,-71.4546828,Silver Lake,Providence
35 Carousel Dr ,41.75458099999999,-71.356049,Riverside,East Providence
141 Hawkins St,41.849144,-71.42504000000001,Wanskuck,Providence
1 Althea St,41.8064737,-71.4294724,West End Providence,Providence
44 Benefit St,41.832574,-71.40978299999999,College Hill,Providence
800 Broad St,41.80234,-71.41846,Lower South Providence,Providence
142 N Whitmarsh St First Fl ,,,,
347 Manton Ave,41.8237596,-71.4513413,Olneyville,Providence
33 Bellevue Ave,41.8073054,-71.42631589999999,West End Providence,Providence
111 Ledge St,41.853823,-71.416614,Charles,Providence
770 Atwells Ave,41.824615,-71.442503,Valley,Providence
Spruce St At Lily St,41.8245774,-71.4303618,Ward 13,Providence
Thayer St At Waterman St,41.8272892,-71.4005559,College Hill,Providence
Angell St At Thayer St,41.8280973,-71.4006581,College Hill,Providence
Broad St At Wesleyan Ave,41.8078938,-71.42045399999999,Elmwood,Providence
65 Pinehurst Ave,41.8390144,-71.4321841,Elmhurst,Providence
266 Lowell Ave,41.8166512,-71.4604305,Hartford,Providence
66 Barstow St,41.823898,-71.441751,Olneyville,Providence
133 Delaine St,41.8190551,-71.4434759,Olneyville,Providence
679 Valley St,41.8310986,-71.4285913,,Providence
119 Whitehall St,41.8095473,-71.44488489999999,Silver Lake,Providence
179 Calla St,41.7881198,-71.4099217,Washington Park,Providence
89 Barstow St,41.8241297,-71.4425912,Olneyville,Providence
160 Prudence Ave,41.8060613,-71.4580575,Silver Lake,Providence
72 Princeton Ave,41.805269,-71.42262,Elmwood,Providence
Dave Gavitt Way At Service Rd 8 North ,,,,
150 Mt Pleasant Ave,41.830137,-71.449648,Mount Pleasant,Providence
22 University Ave,41.8332465,-71.3927913,Blackstone,Providence
49 Veazie St,41.8472678,-71.43096249999999,Wanskuck,Providence
54 Prescott St,41.83000510000001,-71.4345883,Valley,Providence
197 Waldo St,41.8068529,-71.436964,West End Providence,Providence
441 Broadway ,41.8192303,-71.4327425,Ward 13,Providence
Crandall St At Augusta St,41.8508189,-71.4392706,Wanskuck,Providence
71 Potters Ave,41.8053232,-71.40964439999999,Lower South Providence,Providence
161 Glenbridge Ave,41.8206307,-71.4611737,Hartford,Providence
Union Ave  ,41.8066051,-71.4484025,,Providence
215 Baker St,41.7928179,-71.406008,Washington Park,Providence
Elmwood Ave At Reservoir Ave,41.7975922,-71.4260661,Elmwood,Providence
47 Middle Dr,41.8524079,-71.4434799,Wanskuck,Providence
274 Weybosset St,41.820603,-71.41319299999999,Downtown Providence,Providence
189 Academy Ave,41.829979,-71.443896,Valley,Providence
892 Chalkstone Ave,41.8331372,-71.4367298,Elmhurst,Providence
183 Lexington Ave,41.797988,-71.42377069999999,Elmwood,Providence
712 Atwells Ave,41.8245154,-71.4403581,Valley,Providence
Broad Statpearl St ,41.8147717,-71.4209647,West End Providence,Providence
Douglas Ave At Oneil St,41.8527663,-71.4371491,Wanskuck,Providence
216 Atwells Ave,41.8233408,-71.4251757,Ward 13,Providence
949 Douglas Ave,41.8536128,-71.4381001,Wanskuck,Providence
81 Cumerford St,41.809125,-71.443735,Silver Lake,Providence
210 Blackstone Blvd,41.8403987,-71.3862335,Blackstone,Providence
106 Oakland Ave,41.8373782,-71.4301989,Elmhurst,Providence
156 Chapin Ave,41.8116892,-71.4375467,West End Providence,Providence
111 Providence Pl,41.82815799999999,-71.415696,Downtown Providence,Providence
42 Frederick St,41.8357052,-71.4291289,Smith Hill,Providence
24 Westfield St,41.8100105,-71.424954,West End Providence,Providence
406 Blackstone Blvd,41.8468892,-71.3874546,Blackstone,Providence
20 June St,41.84159500000001,-71.423447,Wanskuck,Providence
1303 N  Main St,41.85607539999999,-71.3992998,Hope,Providence
15 Rangeley Ave,41.8265897,-71.44512639999999,Mount Pleasant,Providence
Central St At Broad St,41.8131858,-71.4219146,West End Providence,Providence
64 Luna St,41.8510989,-71.4166011,Charles,Providence
Fricker Statbroad St ,41.816389,-71.42206039999999,West End,Providence
29 College Rd,41.8440544,-71.4413646,Elmhurst,Providence
331 Douglas Ave,41.83975330000001,-71.4260398,Wanskuck,Providence
115 Elmdale Ave,41.8074704,-71.4484511,Silver Lake,Providence
245 Lockwood St,41.813406,-71.416291,Upper South Providence,Providence
52 Elmcrest Ave,41.8465885,-71.4569649,Mount Pleasant,Providence
Rt 95 Satatwells ,41.803905,-71.403442,Lower South Providence,Providence
271 Laurel Hill Ave,41.8093323,-71.45351529999999,Silver Lake,Providence
809 River Ave,41.8502602,-71.4385403,Wanskuck,Providence
1211 Chalkstone Ave,41.83297899999999,-71.448694,Mount Pleasant,Providence
75 Linwood Ave,41.8076032,-71.437208,West End Providence,Providence
55 Yorkshire St,41.84714020000001,-71.4236167,Wanskuck,Providence
24 Hillard St,41.8205991,-71.44797179999999,Olneyville,Providence
613 Cranston St,41.80703949999999,-71.4359322,West End Providence,Providence
41 Steuben St,41.8239747,-71.44925420000001,Olneyville,Providence
80 Admiral St,41.8409431,-71.4206851,Wanskuck,Providence
Tockwotton St At S Water St,41.816915,-71.4000928,Fox Point,Providence
110 Rutherglen Ave,41.786901,-71.427369,Reservoir,Providence
India Pt Pk ,41.818608,-71.3938467,Fox Point,Providence
Elmwood Ave At Cromwell St,41.8087783,-71.42464679999999,West End Providence,Providence
29 Pennsylvania Ave,41.7977946,-71.4128276,Lower South Providence,Providence
78 Ford St,41.8092703,-71.4308753,West End Providence,Providence
43 Chambers St,41.8023932,-71.4340642,West End Providence,Providence
163 Whitmarsh St,41.8061109,-71.4265736,West End Providence,Providence
277 Lowell Ave,41.8170876,-71.4602187,Hartford,Providence
994 Douglas Ave,41.854292,-71.439662,Wanskuck,Providence
N  Main St At 5Th St,41.8523836,-71.4015871,Hope,Providence
11 Whelan Rd,41.81874130000001,-71.4538922,Hartford,Providence
53 Stanwood St,41.803192,-71.421184,Elmwood,Providence
Glenham St At Broad St,41.8050815,-71.4195709,Elmwood,Providence
27 Croyland Rd,41.803147,-71.414776,Lower South Providence,Providence
61 Hanover St,41.8079603,-71.4270516,West End Providence,Providence
Pine St At Portland St,41.81297989999999,-71.419117,Upper South Providence,Providence
152 Hanover St,41.80859299999999,-71.430742,West End Providence,Providence
Hudson St At Sycamore St,41.813248,-71.434547,Ward 13,Providence
32 Barbara St,41.820396,-71.4592909,Hartford,Providence
196 Calla St,41.7876262,-71.4103391,Washington Park,Providence
21 Laban St,41.8155533,-71.4470997,Silver Lake,Providence
87 Garfield Ave,41.8357632,-71.4322676,Elmhurst,Providence
810 Douglas Ave,41.850737,-71.43478619999999,Wanskuck,Providence
20 Sycamore St,41.815466,-71.434888,Ward 13,Providence
1 Acorn St,41.8284165,-71.4285422,Valley,Providence
275 Potters Ave,41.8035256,-71.4172832,Lower South Providence,Providence
741 Potters Ave,41.8038911,-71.43407479999999,West End Providence,Providence
Washington St At Snow St,41.8225293,-71.41550840000001,Downtown Providence,Providence
118 Rosedale St,41.810462,-71.439797,West End Providence,Providence
370 Orms St,41.8332214,-71.4246002,Smith Hill,Providence
Manton Ave At Pope St,41.8218793,-71.4490548,Olneyville,Providence
Dean St At Atwells Ave,41.8234078,-71.4242155,Ward 13,Providence
Ethan St At Union Ave,41.807338,-71.4594595,Silver Lake,Providence
204 Waldo St,41.80671299999999,-71.43741299999999,West End Providence,Providence
54 Sutton St,41.8234489,-71.428985,Ward 13,Providence
171 Atwells Ave,41.8235445,-71.42372449999999,Ward 13,Providence
916 Chalkstone Ave,41.8327712,-71.4376569,Elmhurst,Providence
411 Valley St,41.82716800000001,-71.4346442,Valley,Providence
Depasquale Ave At Kenyon St,41.82130799999999,-71.4254613,Ward 13,Providence
W  Fountain St At Cargill St,41.819061,-71.4218829,Ward 13,Providence
218 Thayer St,41.8275228,-71.4007482,College Hill,Providence
90 Spruce St,41.8241479,-71.4264695,Ward 13,Providence
188 Waverly St,41.808726,-71.435683,West End Providence,Providence
Elmwood Ave  ,41.79398279999999,-71.4239321,,Providence
44 Vandewater St,41.8508052,-71.43213949999999,Wanskuck,Providence
500 S  Main St,41.8204846,-71.403064,Fox Point,Providence
206 Camden Ave,41.840757,-71.427537,Wanskuck,Providence
N  Main St At 2Nd St,41.8505979,-71.4026611,Hope,Providence
109 Melrose St,41.7974955,-71.4232035,Elmwood,Providence
400 S  Main St,41.82080000000001,-71.40343399999999,Fox Point,Providence
Cumberland St At Admiral St,41.8484936,-71.4371918,Wanskuck,Providence
14 5Th St,41.8523429,-71.40091389999999,Hope,Providence
118 Valley St,41.8200622,-71.4405448,Olneyville,Providence
225 Carolina Ave,41.7909601,-71.40128589999999,Washington Park,Providence
27 Brighton St,41.81924,-71.4293603,Ward 13,Providence
1100 N  Main St,41.8505237,-71.40317259999999,Hope,Providence
26 Bridgham St,41.8126483,-71.4237326,West End Providence,Providence
Public St At Broad St,41.804449,-71.41935959999999,Elmwood,Providence
Admiral St At Eva St,41.8469201,-71.4333455,Wanskuck,Providence
58 Burnside St,41.8044411,-71.4118318,Lower South Providence,Providence
64 Fairfield Ave,41.823503,-71.45778899999999,Olneyville,Providence
371 Public St,41.806021,-71.41344690000001,Upper South Providence,Providence
96 Waldo St,41.8054381,-71.4335114,West End Providence,Providence
136 Briggs St,41.801412,-71.40813,Lower South Providence,Providence
1 Moorefield St,41.80695830000001,-71.4567521,Silver Lake,Providence
933 Broad St,41.7989146,-71.4159749,Elmwood,Providence
52 Cactus St,41.7881036,-71.4082464,Washington Park,Providence
36 Milk St,41.806868,-71.4145834,Upper South Providence,Providence
